,country,year,own_account,location_type,phone_access,household_size,respondent_age,gender,head_relation,marital_status,education_level,job_type
12396,Rwanda,2016,No,Rural,Yes,5.0,31.0,Female,Parent,Divorced/Seperated,Primary education,Farming and Fishing
12398,Rwanda,2016,No,Rural,Yes,3.0,45.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
12399,Rwanda,2016,Yes,Rural,Yes,7.0,34.0,Female,Spouse,Married/Living together,Primary education,Informally employed
12400,Rwanda,2016,Yes,Urban,Yes,5.0,36.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Government
12401,Rwanda,2016,No,Rural,Yes,5.0,32.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
12402,Rwanda,2016,No,Rural,Yes,4.0,28.0,Male,Head of Household,Married/Living together,Tertiary education,Farming and Fishing
12404,Rwanda,2016,No,Rural,Yes,2.0,78.0,Male,Head of Household,Widowed,No formal education,Farming and Fishing
12408,Rwanda,2016,No,Rural,Yes,6.0,49.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
12410,Rwanda,2016,No,Rural,Yes,6.0,52.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12411,Rwanda,2016,No,Rural,No,6.0,36.0,Female,Spouse,Married/Living together,Primary education,Self employed
12415,Rwanda,2016,Yes,Urban,Yes,6.0,45.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
12416,Rwanda,2016,No,Rural,Yes,2.0,49.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12417,Rwanda,2016,No,Rural,No,3.0,57.0,Female,Head of Household,Widowed,No formal education,Informally employed
12418,Rwanda,2016,No,Urban,Yes,8.0,43.0,Female,Spouse,Married/Living together,No formal education,Informally employed
12419,Rwanda,2016,No,Rural,Yes,4.0,27.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
12420,Rwanda,2016,No,Rural,Yes,3.0,24.0,Male,Other relative,Single/Never Married,Secondary education,Self employed
12423,Rwanda,2016,No,Rural,Yes,5.0,57.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
12424,Rwanda,2016,No,Rural,No,2.0,75.0,Female,Head of Household,Widowed,No formal education,Government Dependent
12426,Rwanda,2016,No,Rural,No,8.0,25.0,Female,Parent,Single/Never Married,Primary education,Farming and Fishing
12427,Rwanda,2016,No,Rural,Yes,5.0,30.0,Female,Spouse,Married/Living together,Tertiary education,Other Income
12428,Rwanda,2016,No,Rural,Yes,4.0,25.0,Female,Child,Single/Never Married,Secondary education,Other Income
12430,Rwanda,2016,No,Rural,Yes,4.0,27.0,Female,Child,Single/Never Married,Primary education,Other Income
12431,Rwanda,2016,No,Rural,Yes,8.0,58.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
12432,Rwanda,2016,No,Rural,Yes,3.0,28.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
12433,Rwanda,2016,No,Rural,Yes,1.0,29.0,Male,Head of Household,Widowed,Primary education,Informally employed
12434,Rwanda,2016,No,Rural,Yes,1.0,73.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
12435,Rwanda,2016,No,Rural,Yes,7.0,42.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
12436,Rwanda,2016,No,Rural,Yes,3.0,62.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12439,Rwanda,2016,Yes,Urban,Yes,3.0,30.0,Female,Spouse,Married/Living together,Secondary education,Other Income
12440,Rwanda,2016,No,Rural,Yes,10.0,42.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
12441,Rwanda,2016,No,Rural,Yes,6.0,45.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12442,Rwanda,2016,No,Urban,Yes,3.0,22.0,Female,Spouse,Married/Living together,Primary education,Other Income
12444,Rwanda,2016,No,Rural,Yes,2.0,83.0,Male,Head of Household,Widowed,Primary education,Farming and Fishing
12445,Rwanda,2016,No,Rural,Yes,3.0,41.0,Female,Head of Household,Widowed,Primary education,Informally employed
12447,Rwanda,2016,No,Rural,Yes,7.0,42.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12448,Rwanda,2016,No,Rural,Yes,3.0,18.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
12449,Rwanda,2016,No,Urban,Yes,3.0,35.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
12451,Rwanda,2016,No,Urban,Yes,4.0,63.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12452,Rwanda,2016,Yes,Rural,Yes,4.0,30.0,Female,Spouse,Married/Living together,Primary education,Self employed
12454,Rwanda,2016,No,Rural,Yes,4.0,47.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
12455,Rwanda,2016,No,Rural,Yes,5.0,25.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
12458,Rwanda,2016,No,Rural,No,1.0,64.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
12459,Rwanda,2016,No,Urban,Yes,3.0,29.0,Male,Head of Household,Married/Living together,Primary education,Self employed
12460,Rwanda,2016,No,Rural,Yes,3.0,24.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Informally employed
12461,Rwanda,2016,No,Rural,No,4.0,29.0,Male,Head of Household,Married/Living together,Primary education,Other Income
12463,Rwanda,2016,No,Rural,Yes,7.0,38.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12465,Rwanda,2016,No,Rural,Yes,1.0,34.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
12466,Rwanda,2016,No,Rural,No,3.0,40.0,Female,Head of Household,Widowed,No formal education,Informally employed
12467,Rwanda,2016,No,Urban,Yes,4.0,22.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
12468,Rwanda,2016,No,Rural,No,4.0,23.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
12470,Rwanda,2016,No,Urban,Yes,10.0,25.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
12472,Rwanda,2016,No,Rural,No,2.0,79.0,Female,Head of Household,Widowed,No formal education,Informally employed
12473,Rwanda,2016,No,Rural,Yes,4.0,27.0,Female,Other relative,Single/Never Married,No formal education,Informally employed
12478,Rwanda,2016,No,Rural,No,3.0,78.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12479,Rwanda,2016,No,Rural,Yes,3.0,43.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12480,Rwanda,2016,Yes,Rural,Yes,6.0,46.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12481,Rwanda,2016,No,Rural,Yes,4.0,35.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
12482,Rwanda,2016,Yes,Urban,Yes,6.0,18.0,Male,Parent,Single/Never Married,Secondary education,Other Income
12484,Rwanda,2016,No,Rural,Yes,1.0,47.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
12486,Rwanda,2016,No,Rural,Yes,3.0,29.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
12487,Rwanda,2016,No,Rural,No,4.0,53.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12488,Rwanda,2016,No,Rural,Yes,4.0,56.0,Female,Head of Household,Widowed,Primary education,Informally employed
12491,Rwanda,2016,No,Rural,No,4.0,56.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
12493,Rwanda,2016,No,Rural,Yes,6.0,65.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12494,Rwanda,2016,No,Rural,Yes,4.0,21.0,Female,Head of Household,Single/Never Married,Secondary education,Formally employed Private
12495,Rwanda,2016,No,Rural,Yes,5.0,53.0,Female,Head of Household,Widowed,No formal education,Informally employed
12496,Rwanda,2016,Yes,Urban,Yes,8.0,37.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Private
12497,Rwanda,2016,Yes,Rural,Yes,6.0,38.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
12498,Rwanda,2016,No,Rural,Yes,5.0,27.0,Male,Parent,Single/Never Married,Primary education,Farming and Fishing
12500,Rwanda,2016,Yes,Rural,Yes,5.0,43.0,Female,Spouse,Married/Living together,Secondary education,Informally employed
12502,Rwanda,2016,No,Rural,Yes,6.0,22.0,Female,Child,Single/Never Married,Primary education,Self employed
12503,Rwanda,2016,No,Rural,Yes,3.0,28.0,Female,Parent,Single/Never Married,Primary education,Farming and Fishing
12504,Rwanda,2016,No,Urban,Yes,4.0,22.0,Female,Child,Single/Never Married,Secondary education,Informally employed
12505,Rwanda,2016,No,Rural,No,1.0,69.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12506,Rwanda,2016,Yes,Rural,Yes,2.0,55.0,Female,Head of Household,Widowed,No formal education,Informally employed
12507,Rwanda,2016,No,Rural,Yes,5.0,40.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
12508,Rwanda,2016,No,Rural,Yes,3.0,26.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
12509,Rwanda,2016,No,Rural,No,1.0,60.0,Female,Head of Household,Widowed,No formal education,Informally employed
12510,Rwanda,2016,No,Rural,Yes,5.0,21.0,Female,Parent,Single/Never Married,Primary education,Farming and Fishing
12511,Rwanda,2016,No,Rural,Yes,4.0,80.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12513,Rwanda,2016,No,Rural,Yes,5.0,53.0,Female,Head of Household,Widowed,Primary education,Informally employed
12514,Rwanda,2016,No,Rural,No,6.0,43.0,Female,Spouse,Married/Living together,No formal education,Other Income
12515,Rwanda,2016,No,Urban,Yes,7.0,28.0,Female,Spouse,Married/Living together,Primary education,Informally employed
12516,Rwanda,2016,No,Rural,Yes,7.0,55.0,Male,Head of Household,Married/Living together,No formal education,Formally employed Government
12517,Rwanda,2016,No,Rural,Yes,1.0,87.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12519,Rwanda,2016,No,Rural,Yes,3.0,75.0,Female,Spouse,Married/Living together,Primary education,Formally employed Private
12520,Rwanda,2016,No,Rural,Yes,4.0,41.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12521,Rwanda,2016,No,Rural,No,1.0,65.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12525,Rwanda,2016,No,Urban,Yes,9.0,18.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
12526,Rwanda,2016,No,Rural,No,7.0,43.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
12527,Rwanda,2016,No,Rural,No,1.0,60.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
12528,Rwanda,2016,No,Urban,Yes,4.0,34.0,Male,Child,Single/Never Married,Primary education,Informally employed
12530,Rwanda,2016,No,Rural,Yes,4.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
12531,Rwanda,2016,No,Rural,Yes,9.0,56.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
12532,Rwanda,2016,No,Rural,Yes,9.0,46.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12533,Rwanda,2016,No,Rural,Yes,9.0,36.0,Female,Spouse,Married/Living together,Primary education,Informally employed
12534,Rwanda,2016,No,Rural,Yes,5.0,32.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
12536,Rwanda,2016,No,Urban,Yes,4.0,22.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
12537,Rwanda,2016,No,Rural,No,5.0,32.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12538,Rwanda,2016,No,Rural,Yes,8.0,36.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
12539,Rwanda,2016,No,Rural,Yes,3.0,67.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
12540,Rwanda,2016,No,Rural,Yes,6.0,19.0,Male,Child,Single/Never Married,Primary education,Self employed
12541,Rwanda,2016,No,Rural,No,8.0,55.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12542,Rwanda,2016,No,Rural,Yes,8.0,50.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
12545,Rwanda,2016,No,Rural,Yes,2.0,30.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
12546,Rwanda,2016,No,Rural,Yes,4.0,30.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12547,Rwanda,2016,No,Rural,No,4.0,25.0,Male,Other relative,Single/Never Married,No formal education,Informally employed
12548,Rwanda,2016,No,Urban,Yes,3.0,21.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
12549,Rwanda,2016,No,Rural,Yes,8.0,20.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
12550,Rwanda,2016,No,Urban,Yes,5.0,25.0,Female,Child,Single/Never Married,Secondary education,Self employed
12551,Rwanda,2016,No,Rural,Yes,3.0,57.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
12552,Rwanda,2016,No,Urban,Yes,7.0,22.0,Female,Other non-relatives,Single/Never Married,Primary education,Informally employed
12553,Rwanda,2016,No,Rural,No,2.0,66.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12554,Rwanda,2016,No,Rural,No,3.0,27.0,Female,Child,Single/Never Married,Primary education,Informally employed
12555,Rwanda,2016,No,Rural,Yes,4.0,30.0,Female,Child,Married/Living together,Secondary education,Informally employed
12556,Rwanda,2016,No,Urban,Yes,3.0,77.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12557,Rwanda,2016,No,Rural,Yes,7.0,36.0,Female,Head of Household,Widowed,Primary education,Informally employed
12558,Rwanda,2016,No,Rural,Yes,9.0,35.0,Female,Child,Divorced/Seperated,Primary education,Informally employed
12559,Rwanda,2016,No,Rural,Yes,2.0,47.0,Female,Head of Household,Widowed,Secondary education,Farming and Fishing
12560,Rwanda,2016,No,Rural,No,6.0,67.0,Male,Head of Household,Married/Living together,Primary education,Dont Know/Refuse to answer
12561,Rwanda,2016,No,Rural,No,3.0,61.0,Female,Spouse,Married/Living together,No formal education,Informally employed
12562,Rwanda,2016,No,Rural,No,6.0,35.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
12563,Rwanda,2016,No,Rural,No,8.0,43.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
12564,Rwanda,2016,No,Rural,No,4.0,68.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
12565,Rwanda,2016,No,Urban,Yes,5.0,33.0,Female,Parent,Single/Never Married,Primary education,Informally employed
12566,Rwanda,2016,No,Rural,No,2.0,66.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
12567,Rwanda,2016,No,Rural,Yes,2.0,55.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12568,Rwanda,2016,No,Rural,Yes,5.0,33.0,Female,Head of Household,Divorced/Seperated,Secondary education,Informally employed
12569,Rwanda,2016,No,Rural,Yes,6.0,17.0,Female,Parent,Single/Never Married,Secondary education,Remittance Dependent
12571,Rwanda,2016,No,Rural,Yes,7.0,60.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
12572,Rwanda,2016,No,Rural,Yes,6.0,41.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12574,Rwanda,2016,No,Rural,Yes,5.0,28.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
12575,Rwanda,2016,No,Rural,Yes,2.0,25.0,Male,Child,Single/Never Married,Secondary education,Other Income
12576,Rwanda,2016,No,Urban,Yes,8.0,19.0,Male,Child,Single/Never Married,Secondary education,Formally employed Private
12578,Rwanda,2016,No,Urban,No,5.0,16.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
12579,Rwanda,2016,No,Rural,No,3.0,32.0,Female,Head of Household,Single/Never Married,Primary education,Farming and Fishing
12580,Rwanda,2016,No,Rural,No,6.0,59.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
12581,Rwanda,2016,No,Rural,Yes,5.0,39.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
12583,Rwanda,2016,No,Rural,Yes,4.0,40.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
12585,Rwanda,2016,No,Rural,Yes,2.0,47.0,Female,Head of Household,Widowed,No formal education,Informally employed
12586,Rwanda,2016,No,Rural,Yes,5.0,30.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
